customer_id,product_id,type,action_hour,gender,action_time,category
1529713,277346,PageView,13,W,2018-04-02 13:11:00,Phone
237132,194475,PageView,0,W,2018-04-01 00:39:00,Facial Moisturizer
256427,77989,PageView,23,W,2018-04-10 23:18:00,Tablet
672227,287279,PageView,13,M,2018-04-14 13:35:00,Notebook
689123,224139,PageView,15,M,2018-04-11 15:15:00,Facial Essence
689123,255377,PageView,15,M,2018-04-11 15:18:00,Phone
1218833,280289,PageView,20,M,2018-04-03 20:44:00,Cookie
331695,258948,PageView,16,M,2018-04-14 16:58:00,Digital Camera
1262726,44064,PageView,17,M,2018-04-12 17:29:00,Refrigerator
693173,198785,PageView,5,M,2018-04-02 05:01:00,Tablet
471030,375211,PageView,0,M,2018-04-12 00:37:00,Makerup Water
575099,247026,PageView,18,M,2018-04-14 18:27:00,Digital Camera
1178513,18842,PageView,18,M,2018-04-11 18:58:00,Coat
19353,246808,PageView,11,M,2018-04-01 11:28:00,Face Cream
19353,112182,PageView,22,M,2018-04-05 22:42:00,Face Cream
1064382,248051,PageView,10,M,2018-04-07 10:39:00,Phone
470181,62468,PageView,7,W,2018-04-04 07:32:00,Foundation Make-up
1381328,350372,PageView,10,W,2018-04-11 10:17:00,Phone
163439,156879,PageView,13,M,2018-04-08 13:12:00,Coat
1526074,141479,PageView,2,M,2018-04-05 02:39:00,Face Cream
884541,360184,PageView,20,M,2018-04-11 20:42:00,Milk Power
1210801,48907,PageView,20,W,2018-04-14 20:13:00,Phone
475049,17926,PageView,15,M,2018-04-09 15:14:00,Digital Camera
887269,168541,PageView,0,W,2018-04-08 00:26:00,Tea
250933,234804,PageView,17,W,2018-04-08 17:18:00,Xbox
674704,58369,PageView,18,M,2018-04-07 18:22:00,Phone
141749,86758,PageView,20,M,2018-04-01 20:47:00,Tablet
214316,254934,PageView,20,M,2018-04-04 20:56:00,Electric Kettle
371346,91902,PageView,13,M,2018-04-06 13:19:00,Phone
762287,16821,PageView,18,M,2018-04-11 18:43:00,Candy
533696,329616,PageView,18,W,2018-04-05 18:15:00,Notebook
1123389,197308,PageView,21,W,2018-04-14 21:12:00,Phone
548433,318537,PageView,10,M,2018-04-01 10:26:00,Tea
914150,71409,PageView,0,M,2018-04-12 00:43:00,Tablet
286339,52173,PageView,11,W,2018-04-13 11:55:00,Tablet
729996,314422,PageView,18,W,2018-04-02 18:10:00,Foundation Make-up
287789,195710,PageView,11,M,2018-04-02 11:50:00,Phone
287789,48213,PageView,5,M,2018-04-06 05:46:00,Phone
260,375877,PageView,8,M,2018-04-12 08:10:00,Milk
877184,282037,PageView,13,W,2018-04-13 13:07:00,Air Conditioner
175258,38296,PageView,0,M,2018-04-03 00:33:00,Coat
1450376,192188,PageView,22,M,2018-04-03 22:33:00,Coat
603636,356634,PageView,0,W,2018-04-12 00:12:00,Cookie
1021099,138578,PageView,18,M,2018-04-15 18:20:00,Phone
1246681,376650,PageView,0,W,2018-04-13 00:05:00,Coat
1087526,224207,PageView,1,M,2018-04-10 01:18:00,Coat
1249275,259042,PageView,11,W,2018-04-12 11:16:00,Face Cream
1372447,95039,PageView,18,W,2018-04-10 18:48:00,Bed
595987,158267,PageView,9,M,2018-04-11 09:44:00,Necklace
1332666,198767,PageView,22,M,2018-04-14 22:20:00,Refrigerator
691884,206530,PageView,13,W,2018-04-11 13:05:00,Coat
1585347,197158,PageView,14,W,2018-04-12 14:57:00,Tea
1420188,124471,PageView,16,M,2018-04-03 16:26:00,Coat
770661,259616,PageView,13,W,2018-04-15 13:46:00,Tablet
770661,265273,PageView,14,W,2018-04-15 14:05:00,Notebook
1546284,124676,PageView,17,M,2018-04-01 17:25:00,Phone
791408,294655,PageView,12,M,2018-04-15 12:54:00,Coat
349057,202236,PageView,11,W,2018-04-03 11:26:00,Facial Moisturizer
1381697,103802,PageView,23,M,2018-04-04 23:50:00,Light
572459,62105,PageView,20,W,2018-04-08 20:19:00,Lipstick
865332,361512,PageView,20,M,2018-04-04 20:33:00,Football
306655,199489,PageView,11,M,2018-04-01 11:34:00,Facial Essence
822175,294706,PageView,18,M,2018-04-15 18:21:00,Phone
496258,102587,PageView,8,W,2018-04-10 08:19:00,Phone
635190,360909,PageView,10,M,2018-04-07 10:22:00,Phone
972615,331245,PageView,21,M,2018-04-05 21:55:00,Refrigerator
587795,66060,PageView,5,M,2018-04-15 05:32:00,Coat
545240,76104,PageView,8,W,2018-04-13 08:51:00,Phone
545240,11435,PageView,10,W,2018-04-13 10:03:00,Tablet
315400,119418,PageView,22,M,2018-04-13 22:31:00,Sunscreen Cream
1250429,364818,PageView,9,M,2018-04-04 09:48:00,Chocolate
277548,284395,PageView,16,M,2018-04-13 16:32:00,Phone
535588,7389,PageView,14,W,2018-04-04 14:50:00,Perfume
1509500,61065,PageView,10,M,2018-04-05 10:39:00,Notebook
1429804,138578,PageView,18,W,2018-04-14 18:35:00,Phone
863465,327829,PageView,10,W,2018-04-03 10:45:00,Phone
751981,369680,PageView,14,W,2018-04-12 14:31:00,Bracelet
496484,81164,PageView,10,W,2018-04-02 10:28:00,Face Cream
30593,191016,PageView,7,M,2018-04-09 07:48:00,Phone
103160,267040,PageView,9,M,2018-04-13 09:17:00,Perfume
142518,139336,PageView,10,M,2018-04-08 10:06:00,Notebook
357201,333636,PageView,19,M,2018-04-14 19:48:00,Tablet
293438,101645,PageView,13,W,2018-04-01 13:35:00,Phone
771399,157151,PageView,23,M,2018-04-04 23:35:00,Bracelet
778228,368939,PageView,19,W,2018-04-03 19:00:00,Digital Camera
1545481,302086,PageView,22,M,2018-04-14 22:29:00,Tea
383277,28869,PageView,14,W,2018-04-07 14:29:00,Phone
383277,125680,PageView,14,W,2018-04-09 14:35:00,Light
1332302,315472,PageView,13,W,2018-04-04 13:07:00,Phone
464407,251082,PageView,22,M,2018-04-03 22:21:00,Phone
530740,372585,PageView,11,W,2018-04-13 11:57:00,Light
712318,178441,PageView,15,M,2018-04-02 15:48:00,Cake
1092377,103038,PageView,19,W,2018-04-05 19:37:00,Milk Power
926555,362156,PageView,13,M,2018-04-04 13:50:00,Candy
128659,243721,PageView,15,W,2018-04-09 15:08:00,Football
561522,91946,PageView,17,W,2018-04-06 17:55:00,Facial Moisturizer
866972,177209,PageView,16,M,2018-04-08 16:42:00,Eye Shadow
1456211,255766,PageView,15,M,2018-04-10 15:29:00,Phone
484542,40394,PageView,3,W,2018-04-14 03:21:00,Phone
182799,40244,PageView,16,W,2018-04-10 16:19:00,Notebook
555433,157413,PageView,18,W,2018-04-10 18:07:00,Makerup Water
420991,326716,PageView,18,W,2018-04-03 18:06:00,Phone
1567972,332182,PageView,10,W,2018-04-02 10:34:00,Phone
1018186,10337,PageView,23,M,2018-04-03 23:04:00,Xbox
1018186,1292,PageView,22,M,2018-04-09 22:35:00,Phone
76498,113353,PageView,9,M,2018-04-07 09:03:00,Sofa
675598,171409,PageView,19,M,2018-04-03 19:26:00,Bed
1464011,133478,PageView,0,M,2018-04-12 00:16:00,Coat
348733,255766,PageView,17,M,2018-04-11 17:51:00,Phone
24837,325653,PageView,17,W,2018-04-08 17:41:00,Facial Essence
996119,112343,PageView,10,M,2018-04-14 10:16:00,Notebook
1162690,255019,PageView,16,M,2018-04-01 16:19:00,Coat
1343551,224207,PageView,9,W,2018-04-03 09:25:00,Coat
508560,352493,PageView,6,W,2018-04-14 06:52:00,Sunscreen Cream
1227714,156289,PageView,4,W,2018-04-09 04:24:00,Perfume
1512181,25171,PageView,15,W,2018-04-08 15:11:00,Face Cream
295408,55914,PageView,14,M,2018-04-08 14:14:00,Coat
831169,14919,PageView,18,M,2018-04-02 18:37:00,Coat
74345,139700,PageView,14,W,2018-04-13 14:18:00,Football
1336758,358662,PageView,17,W,2018-04-02 17:06:00,Necklace
415623,353660,PageView,19,W,2018-04-06 19:08:00,Tablet
438937,87940,PageView,20,W,2018-04-13 20:05:00,Necklace
168911,100207,PageView,7,M,2018-04-05 07:27:00,Air Conditioner
150044,105206,PageView,7,W,2018-04-15 07:57:00,Bed
787244,266920,PageView,23,W,2018-04-07 23:03:00,Badminton
640760,311128,PageView,19,W,2018-04-01 19:25:00,Tea
563280,168044,PageView,2,W,2018-04-04 02:51:00,Digital Camera
45330,297073,PageView,15,W,2018-04-06 15:25:00,Refrigerator
491923,177357,PageView,17,W,2018-04-08 17:17:00,Phone
576943,35151,PageView,20,M,2018-04-04 20:48:00,Tablet
576943,181175,PageView,21,M,2018-04-04 21:19:00,Tablet
293561,365584,PageView,15,W,2018-04-09 15:49:00,Makerup Water
1131288,129765,PageView,12,M,2018-04-10 12:53:00,Tea
164736,367332,PageView,21,W,2018-04-02 21:51:00,Facial Mask
795629,150750,PageView,12,W,2018-04-06 12:11:00,Phone
986657,278388,PageView,10,M,2018-04-03 10:59:00,Necklace
763662,352849,PageView,8,W,2018-04-06 08:11:00,Phone
976074,34090,PageView,9,M,2018-04-01 09:54:00,Coat
1508088,126304,PageView,12,W,2018-04-12 12:35:00,Phone
1251480,313361,PageView,22,M,2018-04-09 22:04:00,Bracelet
119119,83762,PageView,18,M,2018-04-11 18:10:00,Coat
255953,369727,PageView,13,W,2018-04-13 13:25:00,Tea
892617,59687,PageView,9,M,2018-04-05 09:01:00,Phone
1436717,19643,PageView,11,M,2018-04-02 11:51:00,Face Cream
1184335,174925,PageView,18,M,2018-04-11 18:45:00,Phone
1075135,115302,PageView,14,W,2018-04-06 14:59:00,Necklace
616588,280405,PageView,7,M,2018-04-15 07:58:00,Notebook
1178914,97383,PageView,17,W,2018-04-06 17:36:00,Phone
1393369,19643,PageView,21,M,2018-04-09 21:19:00,Face Cream
405345,291617,PageView,11,M,2018-04-13 11:39:00,Running Shoes
9664,369099,PageView,8,W,2018-04-11 08:34:00,Washing Machine
248130,76444,PageView,23,W,2018-04-09 23:54:00,Tablet
300514,177973,PageView,13,W,2018-04-12 13:36:00,Xbox
603710,281516,PageView,17,M,2018-04-12 17:09:00,Coat
469675,85692,PageView,23,W,2018-04-02 23:58:00,Football
166037,309773,PageView,22,M,2018-04-08 22:09:00,Phone
1247535,232055,PageView,22,M,2018-04-03 22:01:00,Tea
280398,297799,PageView,16,M,2018-04-05 16:08:00,Notebook
931445,66360,PageView,13,W,2018-04-13 13:49:00,Phone
1193378,39334,PageView,17,M,2018-04-08 17:21:00,Facial Essence
813657,243468,PageView,16,M,2018-04-02 16:42:00,Foundation Make-up
1554740,133771,PageView,16,W,2018-04-15 16:09:00,Eye Shadow
502280,377305,PageView,20,M,2018-04-14 20:06:00,Coat
502280,5004,PageView,20,M,2018-04-14 20:52:00,Coat
502280,106313,PageView,20,M,2018-04-14 20:29:00,Phone
730403,172755,PageView,23,M,2018-04-11 23:02:00,Coat
1266967,252759,PageView,8,W,2018-04-04 08:04:00,Phone
878597,297284,PageView,23,M,2018-04-12 23:20:00,Phone
1417893,179243,PageView,11,M,2018-04-09 11:45:00,Tea
1250011,57664,PageView,20,M,2018-04-08 20:09:00,Coat
1238637,55177,PageView,11,M,2018-04-11 11:40:00,Phone
1304638,86211,PageView,11,M,2018-04-03 11:23:00,Candy
361202,194802,PageView,18,W,2018-04-13 18:46:00,Phone
1396194,184152,PageView,6,W,2018-04-11 06:33:00,Foundation Make-up
1167482,244297,PageView,11,W,2018-04-02 11:32:00,Milk Power
782566,372633,PageView,12,M,2018-04-04 12:33:00,Induction Cooker
866327,83032,PageView,21,M,2018-04-07 21:10:00,Necklace
1594677,350209,PageView,21,M,2018-04-10 21:47:00,Facial Essence
204278,124499,PageView,22,W,2018-04-08 22:47:00,Milk Power
58760,152766,PageView,8,M,2018-04-14 08:41:00,Phone
147695,323485,PageView,15,M,2018-04-10 15:43:00,Milk
710065,279234,PageView,20,W,2018-04-11 20:02:00,Nut
882586,66616,PageView,17,W,2018-04-12 17:36:00,Xbox
1039480,352577,PageView,19,M,2018-04-13 19:42:00,Tea
157525,164083,PageView,20,W,2018-04-14 20:50:00,Ring
1507502,360925,PageView,7,W,2018-04-10 07:49:00,Phone
535292,208422,PageView,11,W,2018-04-06 11:50:00,Tea
732398,116203,PageView,7,M,2018-04-01 07:36:00,Coat
1531122,101884,PageView,15,W,2018-04-11 15:16:00,Phone
823801,63113,PageView,19,M,2018-04-12 19:00:00,Chocolate
105099,87283,PageView,12,W,2018-04-13 12:27:00,Phone
633667,188706,PageView,16,M,2018-04-10 16:50:00,Phone
267818,130713,PageView,17,W,2018-04-02 17:56:00,Face Cream
1112890,11624,PageView,20,W,2018-04-05 20:21:00,Facial Essence
473865,344088,PageView,19,M,2018-04-01 19:38:00,Phone
473865,110662,PageView,8,M,2018-04-13 08:28:00,Bed
1348658,103131,PageView,21,M,2018-04-08 21:05:00,Coat
1348658,347021,PageView,15,M,2018-04-08 15:45:00,Coat
846943,222746,PageView,21,M,2018-04-08 21:32:00,Coat
150568,313142,PageView,14,W,2018-04-12 14:26:00,Bed
371441,283695,PageView,17,M,2018-04-03 17:48:00,Phone
1018036,225688,PageView,14,W,2018-04-08 14:33:00,Coat
1018036,302374,PageView,13,W,2018-04-09 13:39:00,Phone
756879,201714,PageView,19,W,2018-04-07 19:30:00,Facial Essence
231496,70662,PageView,23,M,2018-04-14 23:59:00,Phone
1049496,70090,PageView,15,M,2018-04-14 15:13:00,Phone
611910,282277,PageView,9,W,2018-04-06 09:10:00,Refrigerator
703265,336749,PageView,13,W,2018-04-10 13:11:00,Phone
811396,47830,PageView,12,M,2018-04-10 12:30:00,Coffee
832686,39828,PageView,12,M,2018-04-04 12:35:00,Phone
582829,147514,PageView,14,M,2018-04-08 14:32:00,Facial Essence
1225637,115915,PageView,16,M,2018-04-05 16:37:00,Phone
300860,255377,PageView,10,W,2018-04-13 10:46:00,Phone
552882,338785,PageView,12,W,2018-04-11 12:33:00,Coat
1023959,153411,PageView,22,W,2018-04-03 22:35:00,Washing Machine
255275,344071,PageView,11,W,2018-04-07 11:19:00,Tablet
442194,197109,PageView,14,M,2018-04-06 14:48:00,Facial Moisturizer
288106,363234,PageView,0,M,2018-04-08 00:49:00,Phone
407866,318843,PageView,17,M,2018-04-15 17:01:00,Digital Camera
246120,82572,PageView,13,W,2018-04-02 13:06:00,Face Cream
991255,361401,PageView,13,W,2018-04-06 13:55:00,Light
17988,223609,PageView,7,M,2018-04-08 07:05:00,Phone
1447478,49863,PageView,0,W,2018-04-08 00:13:00,Refrigerator
1345399,299971,PageView,22,M,2018-04-02 22:06:00,Phone
1177603,313665,PageView,9,W,2018-04-02 09:30:00,Lipstick
1093313,127095,PageView,19,W,2018-04-14 19:22:00,Phone
1093313,239202,PageView,21,W,2018-04-15 21:52:00,Xbox
507832,177991,PageView,10,M,2018-04-04 10:53:00,Coffee
181512,23739,PageView,9,M,2018-04-11 09:53:00,Phone
465082,218708,PageView,23,M,2018-04-15 23:09:00,Phone
92506,338234,PageView,16,M,2018-04-07 16:22:00,Football
490618,85900,PageView,8,W,2018-04-12 08:02:00,Phone
910679,199901,PageView,16,W,2018-04-05 16:48:00,Phone
872997,296567,PageView,6,W,2018-04-07 06:01:00,Phone
780234,42533,PageView,9,M,2018-04-13 09:44:00,Coat
134464,113815,PageView,11,M,2018-04-09 11:25:00,Bracelet
117598,159438,PageView,8,W,2018-04-09 08:15:00,Perfume
804428,195514,PageView,20,W,2018-04-15 20:06:00,Lipstick
342445,173715,PageView,22,W,2018-04-08 22:51:00,Football
1595760,120723,PageView,23,W,2018-04-02 23:27:00,Perfume
510904,356467,PageView,14,M,2018-04-05 14:08:00,Coat
654171,43144,PageView,7,M,2018-04-03 07:38:00,Phone
267302,338897,PageView,17,W,2018-04-09 17:21:00,Eye Shadow
741192,154979,PageView,21,W,2018-04-05 21:47:00,Tea
701120,212246,PageView,12,M,2018-04-01 12:07:00,Cookie
1316759,246961,PageView,21,W,2018-04-04 21:16:00,Phone
1392660,255377,PageView,22,W,2018-04-07 22:04:00,Phone
628993,55333,PageView,20,M,2018-04-10 20:59:00,Phone
1363556,360925,PageView,19,M,2018-04-12 19:30:00,Phone
1245136,304552,PageView,21,W,2018-04-15 21:34:00,Phone
1470438,5537,PageView,13,M,2018-04-06 13:32:00,Coat
1284202,54462,PageView,14,M,2018-04-09 14:31:00,Coat
401403,10006,PageView,22,M,2018-04-02 22:27:00,Facial Essence
1282343,161190,PageView,9,W,2018-04-01 09:36:00,Facial Moisturizer
537161,301676,PageView,23,M,2018-04-04 23:04:00,Induction Cooker
257469,83032,PageView,16,M,2018-04-01 16:07:00,Necklace
1478527,360498,PageView,10,M,2018-04-10 10:36:00,Coat
998970,230812,PageView,0,M,2018-04-08 00:23:00,Football
1506161,142723,PageView,21,M,2018-04-06 21:27:00,Tea
1302057,368305,PageView,13,M,2018-04-04 13:30:00,Phone
671975,370377,PageView,23,M,2018-04-10 23:52:00,Phone
841856,262888,PageView,9,M,2018-04-15 09:34:00,Notebook
1209164,166262,PageView,9,W,2018-04-01 09:30:00,Tablet
495357,158229,PageView,14,W,2018-04-07 14:51:00,Phone
495357,101645,PageView,15,W,2018-04-07 15:11:00,Phone
495357,141830,PageView,15,W,2018-04-07 15:17:00,Refrigerator
495357,42807,PageView,14,W,2018-04-09 14:13:00,Face Cream
164350,170805,PageView,14,W,2018-04-07 14:37:00,Phone
43939,293034,PageView,22,W,2018-04-08 22:33:00,Phone
378265,370756,PageView,2,M,2018-04-10 02:36:00,Facial Moisturizer
964135,219977,PageView,11,M,2018-04-05 11:00:00,Tablet
559745,180167,PageView,16,W,2018-04-05 16:05:00,Face Cream
707379,93536,PageView,0,M,2018-04-15 00:43:00,Notebook
1435861,253268,PageView,23,W,2018-04-15 23:25:00,Phone
1382639,272346,PageView,11,W,2018-04-01 11:43:00,Air Conditioner
170229,4163,PageView,11,M,2018-04-12 11:30:00,Sweater
665541,270064,PageView,0,W,2018-04-14 00:24:00,Air Conditioner
1463630,229924,PageView,10,W,2018-04-07 10:38:00,Tablet
954487,328306,PageView,10,W,2018-04-05 10:55:00,Phone
1125411,107668,PageView,14,W,2018-04-03 14:10:00,Running Shoes
1361763,271354,PageView,20,W,2018-04-06 20:39:00,Foundation Make-up
148674,151512,PageView,10,W,2018-04-15 10:05:00,Necklace
200343,213210,PageView,7,W,2018-04-07 07:51:00,Phone
35741,254349,PageView,10,M,2018-04-02 10:33:00,Television
621003,87005,PageView,16,M,2018-04-10 16:31:00,Coat
1184259,101595,PageView,22,M,2018-04-15 22:07:00,Digital Camera
1184259,224026,PageView,22,M,2018-04-15 22:07:00,Tea
210704,164058,PageView,17,W,2018-04-07 17:56:00,Notebook
1248887,57121,PageView,9,M,2018-04-12 09:16:00,Phone
860066,294726,PageView,22,M,2018-04-06 22:43:00,Coat
195147,94531,PageView,14,M,2018-04-07 14:56:00,Candy
968147,15641,PageView,9,M,2018-04-08 09:49:00,Cookie
720636,251956,PageView,21,M,2018-04-02 21:00:00,Candy
720636,103392,PageView,7,M,2018-04-03 07:52:00,Tea
720636,107961,PageView,12,M,2018-04-03 12:35:00,Tea
432988,197574,PageView,12,M,2018-04-11 12:24:00,Coat
523070,168723,PageView,18,M,2018-04-14 18:10:00,Phone
1308878,164962,PageView,14,W,2018-04-01 14:17:00,Coffee
1341679,88887,PageView,16,W,2018-04-09 16:18:00,Ring
987426,55155,PageView,17,M,2018-04-08 17:43:00,Face Cream
1586325,146492,PageView,22,W,2018-04-12 22:24:00,Face Cream
70550,7219,PageView,17,M,2018-04-12 17:49:00,Phone
1186504,48393,PageView,10,M,2018-04-07 10:44:00,Tea
364443,193770,PageView,11,M,2018-04-10 11:11:00,Eye Shadow
575483,215671,PageView,18,W,2018-04-06 18:39:00,Tablet
483702,204458,PageView,5,W,2018-04-01 05:17:00,Tea
1566639,187033,PageView,19,M,2018-04-07 19:14:00,Phone
1420299,375788,PageView,11,W,2018-04-04 11:22:00,Coat
1080851,163153,PageView,15,M,2018-04-07 15:06:00,Coat
1288231,224207,PageView,19,M,2018-04-13 19:55:00,Coat
1501653,153862,PageView,12,W,2018-04-07 12:24:00,Phone
1079885,297101,PageView,7,M,2018-04-09 07:19:00,Phone
1041399,377777,PageView,11,M,2018-04-04 11:32:00,Notebook
1203198,278575,PageView,12,W,2018-04-11 12:17:00,Face Cream
908412,342757,PageView,23,M,2018-04-15 23:37:00,Notebook
464949,101952,PageView,21,M,2018-04-01 21:35:00,Milk
310802,174925,PageView,15,M,2018-04-05 15:47:00,Phone
1521322,288108,PageView,11,M,2018-04-05 11:28:00,Notebook
1570093,101467,PageView,10,W,2018-04-03 10:53:00,Phone
1294155,14699,PageView,0,M,2018-04-15 00:06:00,Tablet
315912,19937,PageView,20,M,2018-04-04 20:21:00,Ipad
1009349,35704,PageView,9,U,2018-04-05 09:35:00,Facial Moisturizer
77579,286363,PageView,0,M,2018-04-15 00:15:00,Chocolate
1418112,300369,PageView,21,M,2018-04-13 21:17:00,Sofa
215613,22372,Order,2,W,2018-04-01 02:08:00,Facial Moisturizer
575649,262221,Order,21,W,2018-04-01 21:20:00,Coat
1250293,33239,Order,10,M,2018-04-01 10:48:00,Tea
1579324,261719,Order,11,W,2018-04-01 11:26:00,Milk
254217,363429,Order,9,M,2018-04-02 09:19:00,Facial Moisturizer
506419,225338,Order,14,M,2018-04-01 14:03:00,Necklace
1595251,144930,Order,9,M,2018-04-01 09:33:00,Milk
1606484,320330,Order,15,W,2018-04-01 15:15:00,Refrigerator
1064739,325489,Order,17,M,2018-04-01 17:14:00,Necklace
295299,35718,Order,20,W,2018-04-01 20:00:00,Makerup Water
1140266,181285,Order,9,W,2018-04-02 09:58:00,Foundation Make-up
1422640,52465,Order,22,W,2018-04-01 22:41:00,Football
693063,304111,Order,17,W,2018-04-01 17:43:00,Lipstick
1165441,121155,Order,10,M,2018-04-02 10:41:00,Facial Moisturizer
1518933,84152,Order,7,W,2018-04-02 07:57:00,Foundation Make-up
1375129,335938,Order,8,W,2018-04-02 08:38:00,Induction Cooker
985895,248022,Order,13,W,2018-04-02 13:49:00,Refrigerator
1100982,164962,Order,10,W,2018-04-02 10:37:00,Coffee
538074,236074,Order,11,M,2018-04-02 11:23:00,Coat
1579646,238458,Order,20,W,2018-04-02 20:12:00,Face Cream
585162,176316,Order,15,M,2018-04-02 15:39:00,Induction Cooker
231379,242219,Order,16,W,2018-04-02 16:02:00,Perfume
511956,367889,Order,19,W,2018-04-02 19:35:00,Bracelet
966449,306113,Order,20,M,2018-04-02 20:38:00,Cookie
914127,327151,Order,16,W,2018-04-02 16:06:00,Ring
501901,249519,Order,15,W,2018-04-02 15:41:00,Milk Power
1302382,262816,Order,21,M,2018-04-02 21:55:00,Face Cream
1376514,204284,Order,22,M,2018-04-02 22:22:00,Necklace
921298,79414,Order,19,W,2018-04-03 19:45:00,Candy
1111108,115527,Order,10,W,2018-04-03 10:25:00,Cookie
1463580,90417,Order,8,W,2018-04-03 08:50:00,Tea
1156578,278388,Order,9,W,2018-04-03 09:28:00,Necklace
1481533,143320,Order,17,M,2018-04-03 17:15:00,Face Cream
239912,181366,Order,11,W,2018-04-03 11:02:00,Television
189285,98568,Order,4,W,2018-04-04 04:40:00,Induction Cooker
1434775,240455,Order,13,M,2018-04-03 13:41:00,Rice Cooker
435193,346697,Order,14,W,2018-04-03 14:35:00,Milk Power
1173004,24736,Order,14,W,2018-04-03 14:22:00,Rice Cooker
994451,65619,Order,16,M,2018-04-03 16:04:00,Air Conditioner
1222792,39353,Order,16,M,2018-04-03 16:34:00,Makerup Water
632789,180167,Order,19,M,2018-04-03 19:17:00,Face Cream
1221597,198835,Order,16,M,2018-04-03 16:40:00,Tea
840861,218305,Order,21,W,2018-04-03 21:24:00,Perfume
392429,58148,Order,22,W,2018-04-03 22:57:00,Tea
582948,286993,Order,14,W,2018-04-04 14:16:00,Coffee
1114273,205762,Order,21,M,2018-04-03 21:38:00,Refrigerator
499126,244816,Order,17,M,2018-04-04 17:54:00,Tea
807032,147217,Order,11,M,2018-04-04 11:54:00,Facial Mask
1592668,84663,Order,13,W,2018-04-04 13:14:00,Chocolate
715880,171735,Order,14,M,2018-04-04 14:25:00,Foundation Make-up
979218,258791,Order,14,W,2018-04-04 14:52:00,Washing Machine
124497,2431,Order,16,M,2018-04-04 16:51:00,Face Cream
671572,329000,Order,16,M,2018-04-04 16:39:00,Cookie
1555657,39859,Order,11,W,2018-04-04 11:51:00,Necklace
1182252,323161,Order,23,M,2018-04-04 23:39:00,Candy
1168781,78837,Order,23,M,2018-04-04 23:24:00,Foundation Make-up
11934,17119,Order,20,M,2018-04-05 20:56:00,Tea
285527,165186,Order,15,W,2018-04-05 15:45:00,Foundation Make-up
1332243,259686,Order,9,W,2018-04-05 09:44:00,Face Cream
892505,198787,Order,10,W,2018-04-05 10:45:00,Washing Machine
1484239,292253,Order,11,W,2018-04-05 11:59:00,Makerup Water
1583279,332388,Order,12,M,2018-04-05 12:30:00,Sport Suit
1248474,238713,Order,13,M,2018-04-05 13:41:00,Bed
1136758,300156,Order,13,M,2018-04-05 13:36:00,Lipstick
318798,260996,Order,16,W,2018-04-05 16:27:00,Foundation Make-up
1589419,69016,Order,16,M,2018-04-05 16:35:00,Face Cream
383638,306866,Order,19,M,2018-04-05 19:06:00,Television
242869,18382,Order,13,M,2018-04-06 13:22:00,Makerup Water
20302,61210,Order,21,W,2018-04-05 21:02:00,Light
1568251,198275,Order,19,M,2018-04-05 19:08:00,Coat
294739,309628,Order,23,W,2018-04-05 23:34:00,Facial Essence
121982,322341,Order,9,W,2018-04-06 09:23:00,Facial Essence
1046248,347841,Order,9,W,2018-04-06 09:40:00,Running Shoes
708991,261934,Order,10,M,2018-04-06 10:01:00,Necklace
198606,274671,Order,11,M,2018-04-06 11:01:00,Television
948264,340707,Order,11,W,2018-04-06 11:14:00,Milk
311428,51290,Order,17,W,2018-04-06 17:49:00,Air Conditioner
232694,283899,Order,21,M,2018-04-06 21:44:00,Cookie
570749,167165,Order,21,M,2018-04-06 21:53:00,Bracelet
334667,101703,Order,22,W,2018-04-06 22:52:00,Necklace
266324,133419,Order,0,W,2018-04-07 00:05:00,Sunscreen Cream
146314,164177,Order,0,M,2018-04-07 00:21:00,Rice Cooker
709965,305534,Order,11,W,2018-04-07 11:23:00,Ring
961121,180522,Order,1,M,2018-04-07 01:44:00,Tea
414936,163980,Order,12,W,2018-04-07 12:20:00,Lipstick
763662,118795,Order,20,W,2018-04-06 20:43:00,Facial Mask
623420,226201,Order,10,W,2018-04-07 10:46:00,Face Cream
887203,243248,Order,6,W,2018-04-08 06:46:00,Air Conditioner
865709,121154,Order,12,W,2018-04-07 12:01:00,Milk Power
128736,32327,Order,13,M,2018-04-07 13:13:00,Running Shoes
658254,216170,Order,15,M,2018-04-07 15:07:00,Tea
349240,326008,Order,16,M,2018-04-07 16:26:00,Foundation Make-up
581872,100013,Order,17,M,2018-04-07 17:03:00,Facial Mask
1593397,345195,Order,18,M,2018-04-07 18:27:00,Bed
287207,32960,Order,14,W,2018-04-08 14:04:00,Coat
1142378,229938,Order,21,M,2018-04-07 21:29:00,Washing Machine
248726,342348,Order,14,M,2018-04-07 14:46:00,Tea
1082199,309183,Order,22,W,2018-04-07 22:35:00,Face Cream
1588509,249948,Order,18,M,2018-04-07 18:33:00,Facial Essence
1071024,73961,Order,10,M,2018-04-08 10:45:00,Lipstick
557164,279146,Order,4,M,2018-04-08 04:13:00,Lipstick
497209,224393,Order,9,M,2018-04-08 09:27:00,Ring
1111118,258625,Order,10,W,2018-04-08 10:02:00,Coat
1133224,281974,Order,13,W,2018-04-08 13:19:00,Badminton
363958,128299,Order,14,M,2018-04-08 14:02:00,Candy
850556,219951,Order,14,W,2018-04-08 14:22:00,Coffee
1171059,102615,Order,12,M,2018-04-09 12:17:00,Candy
1258386,47760,Order,17,M,2018-04-08 17:14:00,Milk Power
